route_id,num_stops,amazon_cost_min,dijkstra_cost_min,diff_min,savings_pct
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,130,284.31,269.95,14.36,5.05
RouteID_0aee14b7-460f-425d-ab89-c3794a40d28a,167,159.1,155.19,3.91,2.46
RouteID_0aef75fe-d9d0-4dd9-b44b-b6af0ff26b52,149,199.41,220.05,-20.64,-10.35
RouteID_0afff62b-f7e0-4927-8b8e-02430e52f8d4,177,236.39,242.56,-6.17,-2.61
RouteID_0b2292e8-d421-4d4e-b80a-47c07e0e00e1,169,190.51,220.29,-29.78,-15.63
RouteID_0b333582-4eb1-4007-98c6-ccf6a772cc9d,151,205.47,226.82,-21.35,-10.39
RouteID_0b364fb7-1273-4943-b5f8-bd78bbc663f1,138,175.59,171.91,3.68,2.09
RouteID_0b36e28e-5f67-4f56-ba6a-573d8456ba49,180,144.68,176.39,-31.71,-21.92
RouteID_0b73f489-4d6f-4c14-bde0-dbc18efceed1,177,189.71,199.91,-10.2,-5.38
RouteID_0b7a3819-3fe1-46de-82e7-be2deec38ca4,159,238.32,256.21,-17.89,-7.51
RouteID_0b7d10d6-b31e-40ab-b607-e71b39499697,162,221.3,241.62,-20.32,-9.18
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,154,189.53,153.74,35.79,18.88
RouteID_0b8725b5-51e1-4b53-9857-c3fa156a9727,118,126.28,92.79,33.49,26.52
RouteID_0b8ce670-78c2-42ab-8a93-0749754c8582,169,200.34,214.38,-14.04,-7.01
RouteID_0ba2fe6a-030b-4a56-b9ca-d401cee48b75,154,158.61,154.41,4.19,2.64
RouteID_0ba3c3c4-c1c2-41b9-afd5-931ef5cd0a3b,172,184.63,159.85,24.79,13.42
RouteID_0ba52062-f98a-4750-a6ef-0a72ff35202e,203,174.33,169.94,4.39,2.52
RouteID_0bab9078-6d9d-46b7-9752-bdd7ee373a24,122,118.96,124.18,-5.22,-4.39
RouteID_0baf9c14-6f12-4a24-86d4-66db6a30dae5,109,163.23,168.02,-4.79,-2.93
RouteID_0bce0fe7-3ec0-41d8-8f90-3c766c493da1,146,176.2,175.03,1.17,0.67
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,111,129.98,110.49,19.49,14.99
RouteID_0bd8bbb9-f94a-4745-b7e6-1e852f5977de,179,183.26,202.64,-19.38,-10.57
RouteID_0be0c72e-605e-4417-ba4b-673da933ff69,173,247.59,273.17,-25.58,-10.33
RouteID_0c07e64c-e784-4f03-8744-ba4fc269358a,182,196.68,213.21,-16.53,-8.41
RouteID_0c2c04fa-8052-4195-85b7-1b648d3832bd,149,181.26,188.29,-7.03,-3.88
RouteID_0c4039ff-ce1c-40ee-be9c-beb97b4033c1,188,235.72,240.37,-4.66,-1.97
RouteID_0c4437df-e93a-4ad9-b3de-360a3307c32f,124,182.07,190.67,-8.59,-4.72
RouteID_0c447c13-3547-48d4-a611-cd444bd2ec25,131,112.24,114.97,-2.73,-2.43
RouteID_0c4771e0-0e1f-4d40-888a-29795fcdcde6,156,174.86,171.73,3.14,1.79
RouteID_0c546903-794a-4f5f-8506-62b38fc49843,141,195.69,199.66,-3.98,-2.03
RouteID_0c5a8256-913c-40f4-999e-b425a01f4c86,84,102.31,104.57,-2.26,-2.21
RouteID_0c5e2318-07e9-4e93-a10d-9de9237e6323,159,205.58,216.73,-11.15,-5.42
RouteID_0c669d0f-15d4-4c69-bd3b-cacf0a5827e6,137,87.63,88.8,-1.17,-1.34
RouteID_0c760e98-d14f-4f85-a36e-dc99506e82cf,189,212.29,245.85,-33.56,-15.81
RouteID_0c76acc3-adf1-41d0-8684-8de17d5ec568,151,167.07,166.34,0.73,0.43
RouteID_0c82deb5-e294-4d4a-b14a-e6fa2e5e14bf,98,78.29,79.55,-1.26,-1.61
RouteID_0c99a794-71e7-4820-8f01-5ae9b9abdb47,196,279.43,284.92,-5.48,-1.96
RouteID_0c9c6564-709a-46bb-8c14-1fbe67736ae3,171,216.26,234.51,-18.26,-8.44
RouteID_0ca0ee61-a91d-44a7-ad79-d02ea10be3b8,145,146.12,139.81,6.31,4.32
RouteID_0cb5baba-ba3f-46ea-8e45-c3cd8158cd14,109,165.69,172.2,-6.5,-3.93
RouteID_0cb74f30-d88e-42c0-b066-991430e51d3a,113,116.38,128.2,-11.82,-10.15
RouteID_0cbb00a7-62b1-452c-83f1-a787e616582b,90,175.05,196.02,-20.97,-11.98
RouteID_0cbdf262-3039-4432-8746-bcc6905103e5,126,170.61,177.04,-6.43,-3.77
RouteID_0cccbc52-db93-4233-b0c6-6284602d5312,166,166.95,152.69,14.26,8.54
RouteID_0ccdd302-3cfb-4d70-9841-22f3edb3716c,166,206.23,215.14,-8.91,-4.32
RouteID_0cdeeb0e-202f-4061-9933-7b1862af3e32,117,236.18,236.16,0.02,0.01
RouteID_0ceccda6-0964-412c-a24c-6a37db035d17,136,246.99,278.74,-31.76,-12.86
RouteID_0cf8f2ce-28f9-46de-8fe0-22e84a3b8ca2,83,82.29,84.29,-2.0,-2.43
RouteID_0d23ffb5-662f-4ba2-a3b1-0b4749b9170d,131,181.77,197.14,-15.37,-8.46
RouteID_0d43becd-aec2-49de-9bca-0fea424a6b81,190,263.62,282.3,-18.68,-7.09
RouteID_0d784cbf-7dc4-43df-ad52-879ab7a7227b,181,164.34,176.32,-11.97,-7.29
RouteID_0d85b6a3-31ec-4ae0-94e8-1b9ad6bd3635,167,243.73,227.36,16.37,6.72
RouteID_0d8e5b52-0380-40b7-80d8-940907528f19,134,146.82,151.98,-5.16,-3.52
RouteID_0da56f16-616e-425d-8680-66aaa5528579,131,154.75,145.74,9.02,5.83
RouteID_0db008e1-9cca-413e-b783-aef9d2287fec,198,217.63,220.76,-3.13,-1.44
RouteID_0db2e8f5-b962-4889-a67c-f1478e704594,168,230.26,228.96,1.31,0.57
RouteID_0db3e57e-e62e-446b-b811-621dbebe23b0,157,224.17,239.76,-15.6,-6.96
RouteID_0dcdf502-afe0-4526-9b0d-5800bd81ffc4,145,211.15,215.61,-4.46,-2.11
RouteID_0dd0f98d-f565-4769-9719-92ef1c9e284a,85,98.1,88.09,10.0,10.2
RouteID_0dd9ad00-49d9-4f82-88ba-6fdb6b77fe93,158,172.76,165.41,7.35,4.25
RouteID_0de3590f-89e5-44e8-bd7e-b23fab94345a,188,209.36,216.91,-7.55,-3.6
RouteID_0de748ab-c851-45d2-8a25-897e401314cd,143,167.81,173.58,-5.77,-3.44
RouteID_0dea4caf-f044-4170-bf66-944c0eb27785,149,231.87,219.88,11.98,5.17
RouteID_0dec584d-baeb-4470-878e-252600fb61db,160,185.33,217.75,-32.42,-17.49
RouteID_0df605eb-a6e2-4f8a-ac76-b4f8b74ac68e,151,151.18,151.29,-0.11,-0.07
RouteID_0e13b867-bfbf-4698-8347-560bbfcdba9b,160,206.05,223.43,-17.38,-8.43
RouteID_0e13e578-80f5-4746-b750-48be5996a2a0,110,149.7,130.25,19.45,12.99
RouteID_0e217d92-1e37-4216-bb49-b9858c120b52,181,184.8,187.98,-3.18,-1.72
RouteID_0e26f254-84a2-4d1a-af72-87901f5f67ae,100,113.72,120.73,-7.02,-6.17
RouteID_0e2bd841-c72d-43b7-a296-af3637d00307,128,117.95,111.49,6.46,5.47
RouteID_0e348e1c-0718-4e5e-95c2-f2a5332b23b0,183,245.24,257.88,-12.63,-5.15
RouteID_0e51e9ca-53a4-49cf-b5a1-93302533f2a6,141,167.77,147.95,19.82,11.81
RouteID_0e547edb-658a-499a-b88f-a6e4802e1a70,185,225.31,202.11,23.2,10.3
RouteID_0e578fe5-fd0c-4a21-badf-f8aae5f16853,179,214.14,231.99,-17.85,-8.34
RouteID_0e596e6f-6500-46c9-aa2b-650fc4a3d890,89,122.73,108.99,13.74,11.19
RouteID_0e5c207d-7263-4555-95d2-e67768635fde,88,109.61,87.5,22.11,20.17
RouteID_0e5d65a8-587c-48b0-86d7-226e83a1a5f4,109,159.31,137.06,22.25,13.97
RouteID_0e796e1f-cab0-46b2-96f7-c0d0c1b90ac7,180,220.43,225.64,-5.22,-2.37
RouteID_0e7eb7e0-86be-44a7-9c29-be110ee8bcd5,178,212.79,216.29,-3.5,-1.64
RouteID_0e8122d6-7a61-453b-af3c-150ef0a43110,98,94.93,98.96,-4.03,-4.25
RouteID_0e8a5182-d742-4c4f-adf3-abb60ece3239,170,156.24,173.66,-17.42,-11.15
RouteID_0e986992-bd2d-4f6b-bfd0-1038abd90bae,157,165.51,171.48,-5.97,-3.61
RouteID_0ea2374b-9211-4dc0-8797-b6f0e0ef6f2a,157,203.91,205.85,-1.94,-0.95
RouteID_0ea2dfc6-a173-4fd1-8228-99b48ac39906,193,233.43,252.76,-19.33,-8.28
RouteID_0ea7aa41-f026-4aee-8379-8099b94aff6b,142,146.38,148.34,-1.97,-1.34
RouteID_0ea8ffd3-673d-473e-8219-382f2a88c999,114,111.26,112.44,-1.18,-1.06
RouteID_0ecca9f8-0fd2-4468-8b6a-81d447e11b0f,137,141.02,144.14,-3.11,-2.21
RouteID_0ed01e9f-3cd6-4156-a73e-54b480e13c61,56,74.15,71.14,3.01,4.06
RouteID_0ee35cc6-e564-47d0-a3e4-f8a1c3a14622,145,174.26,187.27,-13.01,-7.47
RouteID_0eee5943-ffd3-4d46-bc3d-0a93ed3f55cc,122,153.34,159.03,-5.69,-3.71
RouteID_0f06dc7e-3a18-42da-b99d-955af01771e5,159,218.68,227.72,-9.04,-4.13
RouteID_0f09dff8-b32b-43d5-8030-37122ed9c14a,162,189.19,204.69,-15.49,-8.19
RouteID_0f0c1d0a-168c-4b0d-8927-aa7da75af649,162,252.19,271.85,-19.66,-7.8
RouteID_0f0c3154-3638-48d6-bc4f-a5bd55ac7632,183,197.32,208.61,-11.29,-5.72
RouteID_0f0f05d6-0cad-4612-9489-a36a0f004772,139,168.47,153.82,14.65,8.69
RouteID_0f145ccf-c2f7-438e-be66-7034a84c0083,182,172.1,162.38,9.72,5.65
RouteID_0f1c8e8d-9b63-4f06-8087-507320c11131,123,115.14,118.97,-3.82,-3.32
RouteID_0f3c5ec9-353b-442d-98d4-d9a206b55996,166,196.93,203.5,-6.56,-3.33
RouteID_0f3e0568-9883-4a69-98ef-da347607da28,160,229.77,241.9,-12.13,-5.28
RouteID_0f45e017-5174-4e33-afb8-7bc0b60fd8d6,181,177.66,175.75,1.92,1.08
RouteID_0f495b0a-fda3-417e-b688-0fb261c213bf,155,132.66,134.0,-1.34,-1.01
RouteID_0f6118f8-4987-424e-bb98-6733ab1812e9,114,111.82,91.98,19.84,17.74
RouteID_0f6698fc-5c29-4f27-86a3-e6a22c8051ca,144,184.38,188.16,-3.78,-2.05
RouteID_0f770c92-9a79-4924-8d33-856d3db80f5d,185,182.77,181.41,1.36,0.75
RouteID_0f78fe4f-5f36-4f8a-8be0-d47faaa943ba,132,209.7,191.82,17.88,8.53
RouteID_0f93be8c-42ea-4381-819c-abbf99a17125,159,241.58,252.33,-10.75,-4.45
RouteID_0f992c30-7f91-45b6-ad2e-e95bf685dd94,134,184.2,183.81,0.39,0.21
RouteID_0f9d12ce-b419-497a-8207-ca58f7ad8771,137,176.3,167.52,8.78,4.98
RouteID_0fc7c562-0e3b-410a-95b1-f7280e015529,137,133.34,129.5,3.84,2.88
RouteID_0fd2f534-5d7c-4dc0-bf3e-a2c3242499bd,179,207.74,226.72,-18.98,-9.14
RouteID_0fd331f1-2f86-4287-8f9e-86cccc4817d2,142,162.47,160.45,2.02,1.24
RouteID_0fff807c-dd59-446f-abbf-a1695edf4747,87,104.61,112.22,-7.61,-7.28
RouteID_10024d74-e0b7-40d3-86b1-996ece1d15fc,93,177.33,168.35,8.97,5.06
RouteID_1009bcda-0773-4385-ba9e-5c4bd0f59025,144,216.73,217.56,-0.82,-0.38
RouteID_1014accc-6fb2-454b-88df-f5ca4d38ddf8,138,152.18,176.35,-24.17,-15.88
RouteID_102fa550-3cd6-4172-b418-046cd1c78cd1,172,180.14,192.19,-12.05,-6.69
RouteID_10309128-ab56-4ce9-963d-1598064bad99,176,186.86,189.97,-3.1,-1.66
RouteID_103806a2-ef80-4814-888d-7ecc9180e6c6,99,151.55,161.7,-10.15,-6.7
RouteID_10414f59-03d2-4c9a-9ef5-230ae0dfab17,163,167.47,168.99,-1.52,-0.9
RouteID_1061c303-94d1-4bac-b556-bdac106a19c4,91,151.35,167.17,-15.82,-10.45
RouteID_107f1548-fbec-4de1-b846-4ce133a0ea7d,94,153.81,166.01,-12.2,-7.93
RouteID_108e6b91-1286-46f8-a1f1-4afe9426753d,188,229.36,258.79,-29.43,-12.83
RouteID_109fc056-8065-42c9-b262-d735b8e68e92,192,205.51,205.29,0.21,0.1
RouteID_10ba45a9-a47c-404b-8777-929e3bf97ce0,146,234.91,255.17,-20.27,-8.63
RouteID_10c5d207-2b3d-407a-ba49-87f552e7aff9,178,230.24,245.88,-15.64,-6.79
RouteID_10d3035b-c1ad-40ec-989d-621de5c09bde,120,91.56,81.92,9.64,10.53
RouteID_10e1767b-6ad7-45d3-b24d-dfbff4936b89,137,222.43,210.76,11.67,5.25
RouteID_10e93cb5-c148-4604-a7f3-08938cce0861,203,246.75,269.29,-22.54,-9.13
RouteID_10f9bd69-beb6-433e-baaa-e0238cb93a13,167,187.42,206.64,-19.22,-10.25
RouteID_1102698e-232b-46cb-b52f-ec3f97a11dbe,117,150.97,137.9,13.07,8.66
RouteID_11187993-1664-4137-81af-81fe8cb2dee9,162,235.82,240.16,-4.35,-1.84
RouteID_1125a47b-b164-42fc-b7f1-fbf46a51f0e8,159,235.62,241.23,-5.61,-2.38
RouteID_113395bd-f3df-47e1-b9db-dfa5a5b5591c,88,89.17,84.56,4.61,5.16
RouteID_11345ea5-9602-4ac7-866d-d140008b55a7,143,192.13,198.3,-6.18,-3.21
RouteID_114e0437-fec2-4e81-9fda-6738cf7cb458,79,92.64,77.89,14.75,15.92
RouteID_115305b1-4be3-4282-ad08-1c546b2fcb56,98,120.03,98.38,21.66,18.04
RouteID_1159e81d-0d3a-48fd-8771-154fd77c934f,135,143.23,113.94,29.28,20.45
RouteID_117c8287-12e3-41a1-bd4b-900af3038471,108,131.08,134.56,-3.48,-2.65
RouteID_1181a424-42d1-4cf5-bc52-370d43bbdfd5,160,200.92,198.28,2.64,1.31
RouteID_1191d558-1c58-4e1e-989f-520b338b3f5c,166,196.42,194.22,2.19,1.12
RouteID_11a83250-1603-4476-9cc4-1ec4c083dc40,179,167.44,183.77,-16.33,-9.75
RouteID_11cea4f0-f65f-4061-ae0a-a52607956603,203,211.47,226.71,-15.24,-7.21
RouteID_11fcf1bc-dbc0-4451-9646-009cd91672ba,143,162.84,165.78,-2.94,-1.8
RouteID_11ff0b06-87ec-4755-a731-2a2c3dfd45a4,130,170.61,171.4,-0.79,-0.46
RouteID_12125189-0a8c-409d-a723-6cfc7309e6e7,123,99.48,98.71,0.77,0.77
RouteID_1222de09-e858-467f-a963-6054feb3e67e,175,153.47,157.41,-3.94,-2.57
RouteID_122b83a8-608a-4a67-89df-633fb633e170,185,189.96,216.95,-26.98,-14.2
RouteID_1240a3bb-0e23-40fa-b6aa-ae4960962cf3,164,197.56,215.86,-18.3,-9.26
RouteID_12449585-f720-4642-b130-e66e137b1c50,118,142.99,144.75,-1.76,-1.23
RouteID_125d3367-08a1-46ce-bdf3-a3e9946600e6,105,97.11,96.16,0.95,0.97
RouteID_1271c690-26aa-4673-bf6e-df91a641bf7f,189,221.86,241.96,-20.1,-9.06
RouteID_12879cd2-cb92-4160-a781-cd44ff46e2aa,159,159.52,153.46,6.06,3.8
RouteID_128e4c3f-98f9-4428-9594-9325b5bf1408,119,138.13,138.4,-0.27,-0.2
RouteID_128fddbe-af47-4d21-9f7c-c8a6ecc6a162,173,185.77,200.34,-14.56,-7.84
RouteID_12ab4291-ccff-4378-8c2e-c6cd5a7d29ce,151,178.14,186.18,-8.04,-4.51
RouteID_12ad4b57-3f9e-4b4c-a415-bd5e6b879060,134,128.69,139.01,-10.33,-8.02
RouteID_12dd24e0-e0d4-4e87-bdcd-b9a352450cb2,74,64.0,69.26,-5.26,-8.22
RouteID_12e6f73f-cf81-4707-8600-abd206b142f8,143,186.23,189.57,-3.34,-1.79
RouteID_12e7c960-79ac-4183-96a9-23f968eb6c32,125,151.69,151.75,-0.07,-0.04
RouteID_13049cb4-e67d-468b-9b10-25c0180e5e98,109,253.83,245.78,8.05,3.17
RouteID_1308451e-c29a-4327-b0dc-7bdc86d50734,131,138.38,141.04,-2.66,-1.92
RouteID_13084739-93ee-46c2-9351-7c932f302b1a,149,200.78,203.2,-2.42,-1.21
RouteID_130daefe-43a4-403d-8a7e-95dc6b0ffadf,131,104.08,108.11,-4.03,-3.87
RouteID_13101816-1841-421f-bb0a-bc271df18f66,167,199.54,190.67,8.88,4.45
RouteID_13194db7-a1a0-4054-a1bc-6d586cd1eace,73,113.02,108.2,4.82,4.26
RouteID_1322c600-86b4-44a3-a8f7-909bc7b8007c,174,228.89,224.3,4.59,2.0
RouteID_133517ab-9198-4b67-960b-6eba7504104f,162,162.83,174.67,-11.84,-7.27
RouteID_133bda7f-2721-4923-9cb3-4ca92fff633e,157,200.62,187.06,13.56,6.76
RouteID_1346444d-8b0d-4423-a873-c4ac6f16de92,182,154.14,168.65,-14.51,-9.41
RouteID_134a45cc-2f4c-4b53-b07c-6300e3e917dd,175,218.79,257.85,-39.06,-17.85
RouteID_1364e8b4-de89-475b-9e38-3486ca12934e,140,131.64,135.53,-3.89,-2.96
RouteID_1364e982-c768-4248-818f-cefad0f4b136,170,212.14,213.16,-1.03,-0.48
RouteID_13702b8a-f4ee-451d-a059-d7e040ef690f,160,161.48,167.85,-6.38,-3.95
RouteID_139bbf0d-d504-430f-840a-86d0b6c61f59,168,198.85,222.37,-23.52,-11.83
RouteID_139f99be-c8f1-4759-a293-4fffebcb3976,197,187.23,203.89,-16.66,-8.9
RouteID_13ad1f23-c670-4b0b-b545-f2474c5a251a,141,231.47,237.81,-6.34,-2.74
RouteID_13ad1fc8-faed-4fbc-a5ff-04463fb0603d,177,216.61,233.35,-16.75,-7.73
RouteID_13ad9c2a-6ce8-4a58-b36d-c7bf56e1578d,63,73.52,71.45,2.07,2.81
RouteID_13ada16c-909d-4929-9837-959fa37bed11,136,134.79,133.47,1.32,0.98
RouteID_13b3222c-93df-473e-a4bb-f46317bb9865,107,120.02,131.57,-11.54,-9.62
RouteID_13b3b3a4-09c9-4194-a1f9-7d0ef061ffdd,143,173.9,181.21,-7.31,-4.2
RouteID_13b43097-3080-482c-9541-c15a1f2ed1fa,177,224.67,232.62,-7.94,-3.53
RouteID_13b645b8-cf92-4e72-b6cf-abc7e294a6fc,170,181.97,188.89,-6.92,-3.8
RouteID_13cad3af-2635-47d6-ab74-d53d785ceb62,199,235.4,243.26,-7.86,-3.34
RouteID_13dd84a2-1332-4103-b4a7-d4cfb9f7ae8f,152,154.75,158.15,-3.4,-2.2
RouteID_13f2e810-115c-4553-ae4c-fe694e794433,123,178.99,198.07,-19.08,-10.66
RouteID_141e1611-b425-47e2-aad3-8a1588539da6,185,193.52,192.31,1.21,0.63
RouteID_1429d19e-4b07-488a-b324-426f7ac09ee3,169,221.38,208.43,12.95,5.85
RouteID_1439c30d-fedc-44c7-bfb0-6e6af20e7caa,155,198.82,207.09,-8.28,-4.16
RouteID_14400e63-1a26-48f2-8b62-8c93b45df3fb,140,159.35,169.14,-9.79,-6.15
RouteID_1450f94e-2831-46cd-be0c-c4412a604ffb,179,267.64,254.31,13.33,4.98
RouteID_1455948c-77b6-4115-897b-85ca514cd6b6,154,167.56,182.71,-15.15,-9.04
RouteID_1459297d-63a1-4b7e-bc20-de002b255754,127,205.48,218.53,-13.05,-6.35
RouteID_145e9ce3-e1c7-4868-b2f0-c00d7c67340f,118,169.14,171.01,-1.87,-1.11
RouteID_1462e47a-5f19-48c6-8dae-965a7647f79f,151,186.39,205.92,-19.53,-10.48
RouteID_148eba24-2dfc-4911-88a2-eaa758f633a1,161,243.82,258.52,-14.7,-6.03
RouteID_1492199d-9760-4e63-af2b-25176190b8a8,173,209.19,208.61,0.59,0.28
RouteID_1498bacd-0e44-487f-b624-eab2d2e321b0,147,184.94,181.5,3.44,1.86
RouteID_149a586b-6e2e-4a13-ade9-4437e4021e3d,135,153.45,156.02,-2.57,-1.68
RouteID_149f5b35-b668-43db-aae3-7a2bbd4f89e9,164,242.7,257.18,-14.48,-5.96
RouteID_14a582dc-318b-4d9d-ae97-d79bce388116,174,234.69,254.67,-19.98,-8.51
RouteID_14bbcc7e-805e-4cdf-9a4d-3ba47006fa1c,117,169.04,144.7,24.33,14.39
RouteID_14c8f61e-7946-4cbd-a396-fcbf481e8795,156,181.44,197.54,-16.1,-8.87
RouteID_14cbe6d9-6446-4073-a4b4-12aa8193fb7a,177,170.38,194.59,-24.2,-14.21
RouteID_14d0e456-b5cf-44ad-a4ab-eaa88308c3b8,143,172.75,199.69,-26.94,-15.59
RouteID_14e47d87-3e00-4004-833e-c79cc905406c,171,182.27,211.94,-29.67,-16.28
RouteID_14e79e59-1113-4434-9211-466665e5c28b,177,206.52,211.83,-5.31,-2.57
RouteID_14ecef4d-a551-4d0b-8af6-8c9a6bad7792,144,157.32,173.17,-15.85,-10.07
RouteID_14f0720a-85ab-4d4b-9498-d371c3e82c39,161,243.99,244.49,-0.51,-0.21
RouteID_14f61971-f685-40ae-8c0d-89ac82959d09,143,193.51,190.66,2.85,1.47
RouteID_14fd2998-6eb3-4474-85bf-50fd444de912,166,187.1,169.55,17.55,9.38
RouteID_1512a0e3-0c95-45a9-905b-82dab77fe174,99,104.47,89.06,15.4,14.74
RouteID_1514544b-2828-4cdc-ad5e-7f30d4003a23,204,254.23,272.09,-17.87,-7.03
RouteID_15217517-0e3e-4355-bb72-551ff5e6b11d,123,142.9,128.7,14.21,9.94
RouteID_1537f298-8593-4828-81dd-2b3a701ae04b,161,203.14,207.7,-4.56,-2.25
RouteID_1548013c-d336-4c74-85f4-520ef48d5361,136,231.4,249.06,-17.66,-7.63
RouteID_1549b998-ded7-49d1-ad68-7fb070aab241,150,203.5,208.56,-5.06,-2.49
RouteID_156ee7ce-5700-416d-a7b0-51e331a3f63a,113,134.05,130.15,3.9,2.91
RouteID_157500fd-a2f2-46be-91fb-60e1dd6ac102,134,251.89,268.33,-16.44,-6.53
RouteID_1580568d-54e4-44e9-a44a-01ee2cc7c840,112,145.63,143.32,2.3,1.58
RouteID_158192d2-e58c-4333-bb3c-81f8ca243d59,166,250.83,248.09,2.74,1.09
RouteID_158a381b-2bb3-4b6c-b2ca-9c6d9667e078,132,215.98,227.73,-11.75,-5.44
RouteID_159684b2-71bc-4a2d-ae49-7affac5dd9e5,177,219.55,222.34,-2.79,-1.27
RouteID_1597a128-4d9f-4a1f-8d3a-1fe4b8f0e13b,161,174.33,190.87,-16.54,-9.49
RouteID_159ce8a1-6f11-40e6-81da-5b5a0fe99803,171,190.56,203.85,-13.29,-6.97
RouteID_15b2cf9a-514f-4e78-89a7-b61ce2551e87,76,114.15,119.68,-5.54,-4.85
RouteID_15b68f6d-b3ee-457e-a32a-d08de4875fd1,184,205.35,230.44,-25.09,-12.22
RouteID_15baae2d-bf07-4967-956a-173d4036613f,193,204.67,215.38,-10.71,-5.23
RouteID_2ba0bd20-1c35-4aae-aaf0-8947b75c6c11,169,187.0,197.59,-10.59,-5.66
RouteID_2ba4da65-464e-477d-81f6-a3faf8990dc8,91,76.9,69.55,7.36,9.56
RouteID_2ba8ff9d-875d-4dbe-818a-06c08bb94b7c,130,157.81,158.36,-0.55,-0.35
RouteID_2bbd0cf1-ad8a-40f9-9788-a76efdedd1f9,147,185.44,186.74,-1.31,-0.7
RouteID_2bd115b0-2c47-40ed-b15b-d9483a5495c2,182,194.67,202.39,-7.72,-3.96
RouteID_2bf09303-14e3-403c-bf4f-64ea3570d96e,131,152.2,142.77,9.43,6.19
RouteID_2bfd25af-7671-45b4-8fb2-65fa89017231,161,203.44,218.74,-15.29,-7.52
RouteID_2c02082d-e733-4bf3-a95e-10de3a3a7f66,157,173.08,181.53,-8.45,-4.88
RouteID_2c07358d-f02c-4f19-a8f2-2cc79eb1ad65,173,212.29,233.97,-21.68,-10.21
RouteID_2c07b5c7-d405-4d75-a17d-e4d770df9162,197,189.11,193.66,-4.56,-2.41
RouteID_2c09da33-4d0f-41e3-aa69-e5710c41049d,163,259.7,274.69,-14.99,-5.77
RouteID_2c0e5c10-da70-429f-ac34-2d2c0cb50d00,143,159.89,164.34,-4.45,-2.78
RouteID_2c320a42-0447-4527-a4da-3ad2708b4ea6,139,204.87,216.38,-11.51,-5.62
RouteID_2c397a4c-e6c8-4de5-94a6-00b14e226453,173,204.81,207.24,-2.43,-1.19
RouteID_2c635c41-a967-4fad-8a54-ba6bd2d62c30,171,152.31,169.51,-17.2,-11.29
RouteID_2c6573f8-f9d7-4eea-8067-fb11af7e2a59,155,233.18,263.77,-30.6,-13.12
RouteID_2c67f016-f735-4e05-9015-af7d2e1e2c3d,169,201.37,194.62,6.75,3.35
RouteID_2c6c62de-3009-430e-94a6-0c7ad201b04a,171,201.55,208.96,-7.41,-3.68
RouteID_2c70d576-6300-4ab9-98b0-594f86ab7ab2,198,202.04,223.46,-21.42,-10.6
RouteID_2c78cde7-ae14-4ead-ad71-b84b068d1a11,146,237.79,220.39,17.4,7.32
RouteID_2c7e1ef3-df3c-4f9e-9091-855c844dde2c,89,120.07,121.72,-1.65,-1.37
RouteID_2c8de355-2af1-429a-9713-4c8ef6684837,179,187.38,199.94,-12.56,-6.7
RouteID_2ca5212a-40f2-49cb-bd9d-8550dcf26c20,179,214.4,216.12,-1.72,-0.8
RouteID_2cb17fc6-3c60-4389-b4ae-ad001b9c7242,194,221.36,237.73,-16.37,-7.4
RouteID_2cbaef5c-d4c5-4493-af6a-ed0209a55f20,142,124.22,129.26,-5.04,-4.06
RouteID_2cc3f873-b155-4998-948f-8497e33828ee,139,134.51,138.77,-4.26,-3.17
RouteID_2cd36291-a3d5-41fc-acf7-5995443b3cd0,137,168.45,177.07,-8.62,-5.12
RouteID_2cdf41a8-a470-4600-be20-8d57c25a3e8c,169,198.66,195.18,3.48,1.75
RouteID_2ce76047-8ecf-4d44-b8b4-eca28cec123d,149,224.54,237.55,-13.01,-5.79
RouteID_2cf6ae7c-4fff-4582-a6b9-be83e652e506,146,176.89,179.98,-3.09,-1.75
RouteID_2d054b36-9862-4325-b6f3-149a198f9f05,178,203.6,219.79,-16.19,-7.95
RouteID_2d0fbc6f-c0b7-4bb1-ae6e-27242292b446,144,157.44,152.13,5.3,3.37
RouteID_2d1f539c-e6f3-4809-9d48-26c3fb4a7a96,55,78.55,76.19,2.36,3.01
RouteID_2d321f08-1bd3-4575-a894-f2478d0b6182,114,103.65,112.76,-9.11,-8.78
RouteID_2d382b0c-9d95-4c6b-a9a7-3c1e2a709e1c,172,205.67,204.81,0.86,0.42
RouteID_2d3cc438-f473-40d1-a08c-c0a28a1491b9,127,194.99,198.47,-3.48,-1.78
RouteID_2d4e54b0-866c-4adb-9639-a931e3252a4a,153,197.0,206.56,-9.56,-4.85
RouteID_2d6c74e9-54fc-4ab6-958e-127542d6fb67,171,116.82,116.71,0.11,0.09
RouteID_2d6c8044-549c-4075-916c-2e670b830206,134,164.36,151.58,12.78,7.78
RouteID_2d75ab3e-d79e-4b93-8129-757a658994a5,146,225.44,213.58,11.87,5.26
RouteID_2d7b2e87-282c-4695-abec-290e10432cda,154,203.21,201.31,1.9,0.93
RouteID_2d7c9095-06f6-451e-97cd-2e9607a554e3,104,142.24,129.34,12.9,9.07
RouteID_2d7e2067-9b7c-4d04-abb9-22a7981b0bd3,165,186.68,207.23,-20.55,-11.01
